"","site.type","TPI.gen","TRI.gen","SiteID","month","day","n","temp.soil.mean.daily","temp.soil.min.daily","temp.soil.med.daily","temp.soil.max.daily","temp.soil.se.daily","temp.ground.mean.daily","temp.ground.min.daily","temp.ground.med.daily","temp.ground.max.daily","temp.ground.se.daily","temp.air.mean.daily","temp.air.min.daily","temp.air.med.daily","temp.air.max.daily","temp.air.se.daily","moisture.soil.mean.daily","moisture.soil.min.daily","moisture.soil.med.daily","moisture.soil.max.daily","moisture.soil.se.daily","date"
"1","concave.gentle","concave","gentle","CR10",6,26,95,14.646,8.31,14.38,23.38,0.465333903404141,13.6068421052632,-1.25,12.81,34,1.2472897046146,12.4263157894737,-2.12,12.12,30.75,1.19186263979143,2.28842105263158,1.4,2.1,3.6,0.0754065228656891,2025-06-26
"2","concave.gentle","concave","gentle","CR10",6,27,96,15.5338541666667,8.88,14.38,24.75,0.530620713356348,15.816875,0.25,14.06,36.06,1.32267630828642,14.6378125,-0.5,13.97,32.88,1.24566530172763,2.359375,1.4,2.2,3.7,0.0811590668611458,2025-06-27
"3","concave.gentle","concave","gentle","CR10",6,28,96,16.8247916666667,10,15.965,26.12,0.525799933167138,16.8798958333333,1.62,15.785,36.75,1.26715301571541,15.5061458333333,0.88,15.56,32.88,1.16872894830268,2.32916666666667,1.4,2.15,3.8,0.0834549551085119,2025-06-28
"4","concave.gentle","concave","gentle","CR10",6,29,96,17.5139583333333,10.12,16.345,26.88,0.562624108709379,17.2230208333333,1.19,15.12,36.38,1.31853813355722,15.8445833333333,0.38,15.31,32.88,1.21111447258976,2.26145833333333,1.3,2.1,3.6,0.0886344972599956,2025-06-29
"5","concave.gentle","concave","gentle","CR10",6,30,96,17.6611458333333,10.06,16.38,27.5,0.592648047048896,17.1038541666667,0.38,15.63,39.5,1.44828154650055,15.6630208333333,-0.62,16,35.94,1.35255783609997,2.09375,1,1.95,3.8,0.100631912424666,2025-06-30
"6","concave.gentle","concave","gentle","CR10",7,1,96,17.9708333333333,11.38,17.345,27.12,0.493005388272276,17.768125,2.81,17.185,38,1.23971999449384,16.7907291666667,2.12,16.565,36.06,1.19066380244633,1.9,0.9,1.85,3.5,0.0885556619486179,2025-07-01
"7","concave.gentle","concave","gentle","CR10",7,2,96,15.5736458333333,10.31,15.625,22.5,0.36372304626102,14.628125,4,13.595,30.75,0.858092837784222,14.0139583333333,3.38,13.685,29.06,0.836053745743178,2.775,1.9,2.6,4,0.043879819923186,2025-07-02
"8","concave.gentle","concave","gentle","CR10",7,3,96,14.7315625,12,14.5,19.62,0.238356779983588,14.1788541666667,6.38,13.875,27.38,0.569377042426896,13.4677083333333,5.81,13.47,25,0.531764760498513,2.17291666666667,1.6,2.1,3.4,0.0506206905609307,2025-07-03
"9","concave.gentle","concave","gentle","CR10",7,4,96,14.789375,10.62,14.56,19.38,0.283722352099972,14.1369791666667,4.31,12.56,27.75,0.655818778452455,13.5161458333333,3.81,12.31,26.19,0.625710637570687,4.315625,1.7,2.8,18.1,0.38120402548511,2025-07-04
"10","concave.gentle","concave","gentle","CR10",7,5,96,14.288125,9.12,13.685,21.38,0.392776422735096,14.6616666666667,3.88,11.31,30.5,0.918753716625335,13.7730208333333,3.19,10.91,28.81,0.88180486911131,19.8927083333333,9.6,20,45.7,0.440230812645796,2025-07-05
"11","concave.gentle","concave","gentle","CR10",7,6,96,15.328125,8.62,14.47,25,0.511562842611531,15.791875,2,14.31,34.88,1.15033705312853,14.6260416666667,1,13.69,30.5,1.08672908225893,16.871875,16.1,16.8,18.3,0.0380068993332766,2025-07-06
"12","concave.gentle","concave","gentle","CR10",7,7,96,16.6575,9,15.405,26.62,0.593390366616263,16.6247916666667,1,12.94,37.62,1.33082854896343,15.2320833333333,0,12.595,34.62,1.26201328916623,15.1395833333333,14.7,15.05,16.5,0.0406762778044328,2025-07-07
"13","concave.gentle","concave","gentle","CR10",7,8,96,17.0821875,10.25,16.685,26.12,0.489443633367489,16.9522916666667,2.38,14.905,35.12,1.20459322390151,15.9321875,1.44,14.63,32.5,1.17569974687646,13.4010416666667,12.6,13.3,15,0.060125869284059,2025-07-08
"14","concave.gentle","concave","gentle","CR10",7,9,96,17.0838541666667,9.62,15.875,27.38,0.584129307245537,18.0698958333333,1.5,14.935,41.12,1.47154517709077,16.8184375,0.5,15,37.44,1.39384835289924,12.1052083333333,11.1,12,13.8,0.0740490856593672,2025-07-09
"15","concave.gentle","concave","gentle","CR10",7,10,96,18.6970833333333,12.31,17.31,27.5,0.531598960037419,19.1909375,5.5,16.715,37.25,1.18988871547807,17.69875,4.62,16.63,32.62,1.07185175733073,10.55,9.7,10.55,12.4,0.0691901777838039,2025-07-10
"16","concave.gentle","concave","gentle","CR10",7,11,96,17.9247916666667,10.5,16.935,26.88,0.556748253669629,16.9082291666667,1.12,13.875,38.12,1.34213724716836,15.2447916666667,0.06,13.75,33.12,1.24341463546296,9.21041666666667,8.1,9.2,10.9,0.0824179438639441,2025-07-11
"17","concave.gentle","concave","gentle","CR10",7,12,96,18.2454166666667,11.12,17.095,27.25,0.554214255640335,18.0221875,2.62,15.19,39.75,1.31864069101418,16.4319791666667,1.81,14.88,34.94,1.20837341391292,8.47916666666667,7.3,8.4,10.1,0.0906593376165744,2025-07-12
"18","concave.gentle","concave","gentle","CR10",7,13,96,18.7334375,11.31,17.53,28.12,0.572344896405426,18.9154166666667,2.75,15.38,40.81,1.40308154685317,17.5069791666667,1.88,15.25,37.19,1.31880382670387,8.03958333333333,6.8,7.85,9.7,0.101214978420811,2025-07-13
"19","concave.gentle","concave","gentle","CR10",7,14,96,18.9741666666667,11.5,17.845,28.25,0.576296967235161,18.9710416666667,2.56,15.59,41,1.4118985404689,17.4666666666667,1.75,15.685,36.06,1.30423770054855,7.80416666666667,6.5,7.6,9.5,0.103628434028414,2025-07-14
"20","concave.gentle","concave","gentle","CR10",7,15,96,18.57375,12.12,18.405,27.62,0.459267395500895,17.400625,3.88,14.845,38.12,1.1094668766007,16.3792708333333,3.06,14.5,35.12,1.04538616893966,7.41458333333333,6.3,7.4,9,0.0838359295576504,2025-07-15
"21","concave.gentle","concave","gentle","CR10",7,16,96,16.1715625,9.75,15.06,26.38,0.523789002821198,15.9627083333333,3.12,11.565,36.38,1.16076198580976,14.8315625,2.38,11.53,32.75,1.07785414996614,9.48020833333333,7.4,9.5,10.3,0.0645262728972149,2025-07-16
"22","concave.gentle","concave","gentle","CR10",7,17,96,17.196875,10.06,16.405,25.88,0.555131134983896,16.6710416666667,1.69,13.84,36,1.33889139366,15.3353125,0.62,13.78,33.19,1.26572586789409,8.43229166666667,7.4,8.4,10.1,0.0812389640503297,2025-07-17
"23","concave.gentle","concave","gentle","CR10",7,18,96,17.2096875,11.19,16.625,25.69,0.456185977318313,16.2042708333333,3.12,15,36.62,1.09995632633388,15.18125,2.38,15.13,33.25,1.03518435566777,7.634375,6.6,7.65,9.4,0.081714470322506,2025-07-18
"24","concave.gentle","concave","gentle","CR10",7,19,96,15.3076041666667,10.38,15.06,22.12,0.36491054974556,14.1285416666667,3.38,12.25,33.62,0.922933288383449,13.3695833333333,2.75,12.285,30.75,0.885467736401278,7.42395833333333,6.5,7.15,9.4,0.0855675683518877,2025-07-19
"25","concave.gentle","concave","gentle","CR10",7,20,96,15.5866666666667,9.38,14.535,24.25,0.486694941800579,15.9095833333333,1.75,12.19,37.12,1.22589037563919,14.8027083333333,1,12.185,34.25,1.15331422202215,7.63958333333333,6.6,7.4,9.2,0.0870505898317667,2025-07-20
"26","concave.gentle","concave","gentle","CR10",7,21,96,17.215625,11.25,15.905,25.5,0.494469541495839,17.8794791666667,4.38,14.5,38.75,1.23737822695024,16.5604166666667,3.62,13.94,34.88,1.14802777982949,7.48229166666667,6.4,7.15,9.4,0.0968131994913929,2025-07-21
"27","concave.gentle","concave","gentle","CR10",7,22,96,18.0705208333333,13.25,17.44,24.88,0.374635652527298,18.5098958333333,7.69,14.375,34.62,0.871082464508098,17.385625,7.12,14.25,30.69,0.790563545562511,7.57604166666667,6.6,7.35,8.9,0.0698485955300078,2025-07-22
"28","concave.gentle","concave","gentle","CR10",7,23,96,16.5535416666667,11.25,15.44,25,0.458662720058213,15.7591666666667,2.62,11.59,37,1.12681169587168,14.475,1.75,10.875,32,1.03980230703692,7.28645833333333,6.2,6.95,8.9,0.0862170327494,2025-07-23
"29","concave.gentle","concave","gentle","CR10",7,24,96,16.0836458333333,10,15.88,23.5,0.431999079144153,14.0279166666667,1.12,12.905,34.62,1.09891484469535,13.0775,0.19,12.25,31.88,1.06497480614299,7.10416666666667,6,6.95,8.7,0.0940897838604202,2025-07-24
"30","concave.gentle","concave","gentle","CR10",7,25,96,14.8477083333333,8.38,13.88,25.19,0.52995848644035,15.0963541666667,0.62,13.72,38.62,1.25704868012578,14.1671875,-0.12,13.75,35.12,1.19061112038348,8.39166666666667,7.7,8.35,9.6,0.0595610159406557,2025-07-25
"31","concave.gentle","concave","gentle","CR10",7,26,96,15.42,9.69,14.97,23.81,0.438747544602516,14.3928125,1.44,12.25,32.25,1.10087589433035,13.3653125,0.44,11.815,29.62,1.06643919881141,7.46145833333333,6.4,7.35,9.1,0.0798486752966975,2025-07-26
"32","concave.gentle","concave","gentle","CR10",7,27,96,15.41625,8.69,14.125,25.88,0.558509004505778,15.6315625,-0.06,11,39.5,1.432391237169,14.348125,-0.88,10.06,34.56,1.34285791328574,7.28958333333333,6.1,7.05,9.1,0.105822583719857,2025-07-27
"33","concave.gentle","concave","gentle","CR10",7,28,96,16.6430208333333,8.88,15.565,26.44,0.597011198427687,16.52875,-0.88,13.19,40.75,1.53114566418618,15.238125,-1.88,13.25,36.81,1.44323205992068,6.98229166666667,5.6,6.85,8.8,0.116151696709053,2025-07-28
"34","concave.gentle","concave","gentle","CR10",7,29,96,16.4197916666667,10.62,16.28,25.88,0.435451393624817,15.99,2.62,13,37.19,1.13837777006072,15.2028125,1.88,13.435,33.25,1.09514745765851,6.63020833333333,5.6,6.5,8.5,0.0869578415658722,2025-07-29
"35","concave.gentle","concave","gentle","CR10",7,30,96,15.6032291666667,10.06,15.12,22.5,0.423059670182476,15.2163541666667,2.5,12.44,34.5,1.14259211229693,14.4898958333333,1.88,12.56,31.56,1.09755077705731,6.39583333333333,5.4,6.25,8,0.0889746251362075,2025-07-30
"36","concave.gentle","concave","gentle","CR10",7,31,96,16.29125,10.75,14.62,26.25,0.485748433420197,18.7622916666667,4.12,14.815,40.88,1.15959269996249,18.1241666666667,3.81,15.905,35.88,1.01955157268121,6.79270833333333,5.7,6.5,8.6,0.0893107721207966,2025-07-31
"37","concave.gentle","concave","gentle","CR10",8,1,96,16.6770833333333,11.38,16.25,25.62,0.413884728333812,16.1609375,4.31,14.435,36.62,1.04005835571482,15.3505208333333,3.38,14.815,32,0.990244723981211,6.29479166666667,5.4,6.25,8.1,0.0822433513505759,2025-08-01
"38","concave.gentle","concave","gentle","CR10",8,2,96,15.3378125,9.38,14.565,24.25,0.466617287561216,14.7627083333333,0.88,11.155,40.62,1.23960402809645,13.7903125,0.06,11,36.12,1.18300195619365,6.11145833333333,5,5.85,8.3,0.0977024415610393,2025-08-02
"39","concave.gentle","concave","gentle","CR10",8,3,96,15.5580208333333,9,14.595,24.62,0.510816460751196,14.9142708333333,-0.12,11.595,37.38,1.29677898657302,13.7838541666667,-1,11.78,33.25,1.21821322970232,6.04375,4.9,5.75,7.9,0.103404889980744,2025-08-03
"40","concave.gentle","concave","gentle","CR10",8,4,96,17.3420833333333,11.12,16.095,25.75,0.495112934943083,18.42625,2.75,13.06,39,1.25638185133328,17.2215625,1.81,12.81,35.25,1.16619345661359,6.06458333333333,4.9,5.7,7.6,0.0928588247309288,2025-08-04
"41","concave.gentle","concave","gentle","CR10",8,5,96,16.7425,10.06,15.905,25.62,0.524448185355624,15.7634375,0.88,13.345,38.12,1.27523722275543,14.549375,0,12.905,33.12,1.18518053081588,5.546875,4.3,5.35,7.5,0.102896144253286,2025-08-05
"42","concave.gentle","concave","gentle","CR10",8,6,96,16.8659375,9.81,15.69,26.25,0.562564042711462,16.6583333333333,0.69,11.75,40.62,1.45387048207706,15.38125,-0.19,11.405,36,1.36207848179544,5.45520833333333,4.2,5.1,7.5,0.117090737341597,2025-08-06
"43","concave.gentle","concave","gentle","CR10",8,7,96,16.751875,9.88,16,24.69,0.527259076779198,15.99375,0.75,12.095,39.38,1.33327091890649,14.9052083333333,-0.06,12.62,35.25,1.25200983141674,5.23020833333333,4,4.95,7.2,0.109114455758205,2025-08-07
"44","concave.gentle","concave","gentle","CR10",8,8,96,17.023125,12.12,15.5,25.25,0.4293417368816,17.0096875,6.25,12.69,35,0.892660723809269,16.023125,6.12,13.28,29.5,0.741163977767936,5.25,4.4,4.9,6.9,0.0780940728258318,2025-08-08
"45","concave.gentle","concave","gentle","CR10",8,9,96,14.31625,8.38,14.095,23.06,0.448212268839884,10.7653125,-2.81,7.715,31.62,1.1525209587576,9.4815625,-3.94,7.06,27.81,1.11839358801901,4.63229166666667,3.5,4.4,6.3,0.0935472344296957,2025-08-09
"46","concave.gentle","concave","gentle","CR10",8,10,96,13.8390625,7.5,12.88,22.12,0.504412766051151,12.0353125,-2.25,8.03,35.12,1.32518319614988,10.7169791666667,-3.25,7.715,31.56,1.26335737883708,4.71979166666667,3.5,4.4,6.7,0.109530695365907,2025-08-10
"47","concave.gentle","concave","gentle","CR10",8,11,96,15.2011458333333,8.56,14.125,24.5,0.533503931112954,14.7490625,-0.12,9.375,38.38,1.37200914814387,13.6570833333333,-0.94,9.56,34.5,1.29928933777671,4.875,3.6,4.5,7,0.114937053711105,2025-08-11
"48","concave.gentle","concave","gentle","CR10",8,12,96,16.6097916666667,9.88,15.56,26.19,0.543995391878676,17.0523958333333,2.12,12.185,41.38,1.38536931981983,16.0502083333333,1.44,12.53,37.19,1.29854960402155,4.99583333333333,3.7,4.6,7.2,0.117865860668436,2025-08-12
"49","concave.gentle","concave","gentle","CR10",8,13,96,16.8975,10.62,16.38,24.44,0.479735101429799,17.1833333333333,2.94,13.065,37.88,1.26569268590215,16.3890625,2.38,13.215,34.62,1.20879551727762,4.69479166666667,3.3,4.45,6.3,0.094675922202443,2025-08-13
"50","concave.gentle","concave","gentle","CR10",8,14,96,16.1664583333333,11.12,15.59,23.25,0.40931618143586,16.6471875,4.81,12.595,37.12,1.11603613747775,16.1817708333333,4.38,12.965,33.75,1.07122385528488,4.43645833333333,3.4,4.1,6.2,0.0927305069087283,2025-08-14
"51","concave.gentle","concave","gentle","CR10",8,15,96,16.2570833333333,11.12,16.44,22.62,0.34976367073425,16.2185416666667,3.44,15.905,39.12,0.942815724715705,15.8370833333333,2.81,16.125,35.12,0.908925900187779,4.35416666666667,3.3,4.3,6.3,0.0780929027632365,2025-08-15
"52","concave.gentle","concave","gentle","CR10",8,16,96,15.0788541666667,11.12,14.53,20.56,0.315877081279867,15.6226041666667,6.75,12.84,34.19,0.817419321690833,15.1677083333333,6.38,13,30.44,0.772197869708098,5.059375,4.2,5,6.4,0.0522850261387841,2025-08-16
"53","concave.gentle","concave","gentle","CR10",8,17,96,13.8790625,10.31,14.06,20.25,0.271102002155861,11.9780208333333,3.25,11.5,26.62,0.655753243395335,11.7465625,2.75,11.63,25.94,0.672324535710642,4.68125,3.7,4.55,6.7,0.0862639831024615,2025-08-17
"54","concave.gentle","concave","gentle","CR10",8,18,96,12.7626041666667,7.25,11.715,23.12,0.481992876048206,13.4229166666667,0.81,8.345,38.81,1.21718615967128,12.8941666666667,0.25,8.405,34.12,1.16602528735883,6.18854166666667,5.7,5.9,7.6,0.0576755480370518,2025-08-18
"55","concave.gentle","concave","gentle","CR10",8,19,96,14.700625,7.69,13.595,24.88,0.560817968804292,15.4717708333333,-0.12,9.535,41.06,1.45745968313225,14.8196875,-0.88,10.215,37.12,1.406084642934,5.47291666666667,4.2,5.2,7.3,0.105376093017022,2025-08-19
"56","concave.gentle","concave","gentle","CR10",8,20,96,16.1995833333333,11.25,14.97,23.88,0.452027326953654,18.0563541666667,4.62,11.38,38.5,1.22544808417696,17.6908333333333,4.06,11.59,36.25,1.18375404246023,5.109375,4,4.8,6.7,0.0959838039723369,2025-08-20
"57","concave.gentle","concave","gentle","CR10",8,21,96,16.9054166666667,12.5,16.22,23.5,0.336661398582198,17.914375,6.88,15.595,35.38,0.852523200441881,17.3888541666667,6.5,15.655,33,0.810122687667972,4.9125,4,4.7,6.4,0.0724455330793963,2025-08-21
"58","concave.gentle","concave","gentle","CR10",8,22,96,15.7034375,9.62,14.97,24,0.484240244766855,16.2491666666667,1.12,11.405,39.88,1.33922029609097,15.5002083333333,0.5,11.685,37,1.28357281297548,4.71666666666667,3.5,4.3,6.7,0.106947956956064,2025-08-22
"59","concave.gentle","concave","gentle","CR10",8,23,96,16.3376041666667,10.31,15.375,24.38,0.486777101102457,17.2195833333333,3.5,11.91,39.25,1.32397557151255,16.5377083333333,3.31,12.25,36,1.24256715091907,4.584375,3.4,4.15,6.4,0.109847662906648,2025-08-23
"60","concave.gentle","concave","gentle","CR10",8,24,96,15.99875,11.31,16.5,24.06,0.33704329886087,15.1798958333333,4.69,14,34.62,0.83857470316038,14.849375,4.12,14.12,33,0.834756593534643,4.33229166666667,3.4,4.2,5.9,0.0717802260996587,2025-08-24
"61","concave.gentle","concave","gentle","CR10",8,25,96,14.5135416666667,12,14.25,18.12,0.182202652452352,14.3769791666667,8.5,13.185,26.75,0.525387891788093,14.0214583333333,8,12.905,25.75,0.508601474702389,4.928125,4,4.4,7.7,0.11791967907317,2025-08-25
"62","concave.gentle","concave","gentle","CR10",8,26,96,12.514375,9.69,12.12,17,0.22191860826703,11.20625,5.25,10.38,23.5,0.495123040928106,10.6926041666667,4.75,9.94,21.69,0.48109825574827,10.8020833333333,6.7,7,42.9,0.659354048543277,2025-08-26
"63","concave.gentle","concave","gentle","CR10",8,27,96,14.4744791666667,12.44,13.97,17.69,0.170618127378565,14.4115625,11.19,13,23.12,0.343392336358003,13.8145833333333,10.88,12.53,21.12,0.306721769339168,18.96875,14.9,17,48.1,0.590746094752147,2025-08-27
"64","concave.gentle","concave","gentle","CR10",8,28,96,12.8041666666667,11,12.345,16.12,0.167886087285676,11.7890625,6.81,10.25,25.12,0.410216114365583,11.0340625,6.25,9.78,22.5,0.376298528901746,26.665625,24.7,25.1,47.9,0.480119749602465,2025-08-28
"65","concave.gentle","concave","gentle","CR10",8,29,96,12.696875,8.62,12.06,18.88,0.326741666308711,12.74125,3.12,8.44,28.62,0.867289868503473,11.8201041666667,2.5,7.97,25.62,0.807623632580998,20.1604166666667,15.6,23.5,24.6,0.408144816400957,2025-08-29
"66","concave.gentle","concave","gentle","CR10",8,30,96,12.2308333333333,7.38,11.56,18.62,0.383445187723492,11.8495833333333,1.19,6.84,30.19,1.03492112290196,11.0563541666667,0.5,7,27.25,0.990035476058853,15.9510416666667,14.9,15.8,17.2,0.0684572281573561,2025-08-30
"67","concave.gentle","concave","gentle","CR10",8,31,96,11.7695833333333,6.44,10.94,19.19,0.42582200992601,11.7563541666667,-0.56,6.125,33.12,1.19264161246575,11.12875,-1.31,6.095,30.25,1.1587346703125,15.378125,14.2,15.25,16.8,0.0723842561423457,2025-08-31
"68","concave.gentle","concave","gentle","CR10",9,1,96,12.1135416666667,7,11.655,18.5,0.388222726676377,12.6409375,0.44,7.81,32.5,1.14130849879976,12.31625,-0.19,7.69,31.69,1.13522117261158,14.7864583333333,13.7,14.6,16.3,0.0673042938019655,2025-09-01
"69","concave.gentle","concave","gentle","CR10",9,2,96,13.0953125,7.75,12.53,20.75,0.415116897326191,14.6739583333333,1.56,10.72,35.69,1.18511235013304,14.270625,1,10.94,32.62,1.14853538325552,14.221875,13.2,14.3,15.4,0.0563938827441852,2025-09-02
"70","concave.gentle","concave","gentle","CR10",9,3,96,13.3253125,7.69,12.47,21.44,0.459820163004378,14.0664583333333,1.12,8.5,35.75,1.2553814334308,13.4389583333333,0.5,8.47,32.88,1.20179955964407,14.0302083333333,13.1,14,15.3,0.0576042112797645,2025-09-03
"71","concave.gentle","concave","gentle","CR10",9,4,96,13.4516666666667,8,12.815,20.56,0.429376324193333,13.5390625,1.38,8.87,33.5,1.14351072492962,13.0316666666667,0.81,8.75,31,1.10485717568153,13.4572916666667,12.7,13.45,14.6,0.0524560131449053,2025-09-04
"72","concave.gentle","concave","gentle","CR10",9,5,96,12.9825,8,12.315,19.56,0.397002143261703,12.8183333333333,1.5,8.405,33.5,1.05990755624148,12.089375,0.88,8.31,30.25,1.00728782769275,13.0083333333333,12.2,13,14,0.0508408823845282,2025-09-05
"73","concave.gentle","concave","gentle","CR10",9,6,96,12.4048958333333,7.31,11.815,18.75,0.389042261797776,11.4903125,-0.06,7.19,30.62,1.05858789022946,10.9479166666667,-0.75,6.935,28.38,1.03726373252134,12.6614583333333,11.9,12.65,13.7,0.0535447384605889,2025-09-06
"74","concave.gentle","concave","gentle","CR10",9,7,96,12.5844791666667,8.62,12.44,17.62,0.265400304645563,12.1557291666667,2,11.215,29.5,0.747449313906613,11.639375,1.38,10.685,26,0.708488256729246,13.4854166666667,11.5,11.9,48.2,0.622027984870447,2025-09-07
"75","concave.gentle","concave","gentle","CR10",9,8,96,11.9747916666667,8.06,10.94,18.62,0.323665308612568,12.9064583333333,2.88,8.94,30,0.884206391362099,12.0642708333333,2.38,8.44,26.94,0.817127923062809,18.815625,17.8,18.7,20.3,0.0508335804926405,2025-09-08
"76","concave.gentle","concave","gentle","CR10",9,9,96,12.219375,8.88,11.47,17.75,0.295832078543175,12.0335416666667,3.06,8.5,28.25,0.75240028160126,11.6069791666667,2.5,8.66,25.12,0.720769525415275,17.1614583333333,16.5,17.2,17.6,0.0297419380078365,2025-09-09
"77","concave.gentle","concave","gentle","CR10",9,10,96,11.8758333333333,8.12,10.94,17.44,0.322638405859675,12.7546875,3.75,8.12,31.25,0.93744617334512,12.2066666666667,3.25,7.97,28.5,0.901378642748063,16.5802083333333,16,16.65,17.2,0.0318858913854458,2025-09-10
"78","concave.gentle","concave","gentle","CR10",9,11,96,11.6428125,7.62,11.38,16.75,0.29294615483043,12.2757291666667,2.62,11.28,31,0.850747694172701,12.0148958333333,2.25,11.44,26.81,0.823456171071209,15.5385416666667,15,15.5,16.3,0.0343603770066764,2025-09-11
"79","concave.gentle","concave","gentle","CR10",9,12,96,11.88875,9.25,11.06,15.69,0.223618774613513,13.01,6.75,10.5,28.25,0.596199090290448,12.8554166666667,6.44,10.97,25,0.537081720493543,15.3666666666667,14.3,14.6,46.5,0.374012344606603,2025-09-12
"80","concave.gentle","concave","gentle","CR11",6,26,95,18.4515789473684,11.25,18.25,28.25,0.557641416003035,16.7065263157895,-0.06,12.5,40.62,1.46774746301746,13.6870526315789,-1.5,12.5,33.38,1.27732710033379,1.92526315789474,0.2,1.4,4.4,0.142996005559389,2025-06-26
"81","concave.gentle","concave","gentle","CR11",6,27,96,19.31,11.88,18.09,29.62,0.611335592077176,18.7534375,1.38,14.5,41.94,1.50573415552281,15.5785416666667,-0.25,13.595,34.5,1.27559087597727,2.63958333333333,1.1,2.05,5.1,0.150776347430373,2025-06-27
"82","concave.gentle","concave","gentle","CR11",6,28,96,20.27125,12.94,19.5,30.44,0.585689357105211,19.2913541666667,3,15.905,41.12,1.41344778495171,16.2765625,1.81,15.38,33.25,1.19827697780148,3.07083333333333,1.6,2.55,5.4,0.139476752972971,2025-06-28
"83","concave.gentle","concave","gentle","CR11",6,29,96,20.9942708333333,12.81,19.965,31.5,0.643306899024992,19.9484375,2.25,14.87,41.5,1.5327509691765,16.6052083333333,0.75,14.375,33,1.27606314446658,3.3,1.7,2.7,5.5,0.146351835140947,2025-06-29
"84","concave.gentle","concave","gentle","CR11",6,30,96,21.435625,13,20.25,32.62,0.682844312810234,20.0823958333333,1.5,15.44,43.56,1.63856241646418,16.9066666666667,0,15.655,36.38,1.42309829759574,3.36666666666667,1.7,2.75,5.8,0.155764010286667,2025-06-30
"85","concave.gentle","concave","gentle","CR11",7,1,96,22.1203125,14.56,21.435,32.38,0.591936467762188,20.7409375,4.5,17.655,42.88,1.40786859931648,18.2342708333333,3.31,17.22,37.69,1.26286660253838,3.375,1.9,2.95,5.5,0.130946286028132,2025-07-01
"86","concave.gentle","concave","gentle","CR11",7,2,96,18.3477083333333,13.12,18.375,28.38,0.388458053888509,15.2296875,4.5,13.56,32.88,0.861882774994192,14.1182291666667,3.44,13.72,31,0.831701344882143,3.65,2.7,3.3,5.3,0.0874091006542968,2025-07-02
"87","concave.gentle","concave","gentle","CR11",7,3,96,16.8019791666667,13.94,16.59,22.62,0.251120018301852,15.4565625,6.44,15.12,31.62,0.686212300088111,14.13875,5.5,14.28,27.5,0.606994108363269,4.10729166666667,3.3,4,5.8,0.0696206007723331,2025-07-03
"88","concave.gentle","concave","gentle","CR11",7,4,96,17.1235416666667,12.75,16.715,23.38,0.332682774562341,15.6741666666667,4.88,13.125,34.25,0.810556659310881,14.2127083333333,4.12,11.935,31.25,0.7240137496145,4.94166666666667,3.4,4.75,7.4,0.125443657117891,2025-07-04
"89","concave.gentle","concave","gentle","CR11",7,5,96,16.2783333333333,10.31,15.155,25.75,0.488849519115219,16.24375,4.25,11.62,35.62,1.1120279429193,14.3144791666667,3.38,11.37,29.75,0.965006225207078,7.14375,6.3,6.9,8.4,0.0581666635248579,2025-07-05
"90","concave.gentle","concave","gentle","CR11",7,6,96,18.1692708333333,10.31,17,29.62,0.644338642384572,18.1558333333333,2.38,14.185,39.94,1.42266320916974,15.4291666666667,1.25,13.565,32.44,1.20458567043897,6.71770833333333,5.7,6.3,8.4,0.106024603976586,2025-07-06
"91","concave.gentle","concave","gentle","CR11",7,7,96,19.7176041666667,11.25,18.69,30.75,0.672816428275731,19.244375,1.5,13.875,42.94,1.58120478447593,16.0959375,0,12.185,35.19,1.35961163812974,6.04479166666667,4.6,5.6,8,0.131237946745351,2025-07-07
"92","concave.gentle","concave","gentle","CR11",7,8,96,20.2710416666667,12.88,20.035,30.25,0.560483275161812,19.7365625,3.25,15.405,42.38,1.43880675790104,17.3470833333333,1.88,14.06,36.38,1.30050370569383,5.46041666666667,4.2,5.05,7.3,0.11647677999403,2025-07-08
"93","concave.gentle","concave","gentle","CR11",7,9,96,20.6722916666667,12.56,19.53,32,0.664141750602991,21.0210416666667,2.81,14.84,46.25,1.68643437100322,18.2578125,1.5,14.53,38.56,1.47680756923838,5.23854166666667,3.7,4.65,7.4,0.143272909986889,2025-07-09
"94","concave.gentle","concave","gentle","CR11",7,10,96,22.4246875,15.25,21,32.38,0.608556891506546,22.1434375,6.88,16.435,42.38,1.40698126077096,18.9834375,5.19,15.875,34.38,1.16680162278451,4.92291666666667,3.6,4.35,6.9,0.127968944686176,2025-07-10
"95","concave.gentle","concave","gentle","CR11",7,11,96,21.7464583333333,13.62,20.81,32.19,0.643475179444143,19.8003125,2.38,15.065,44,1.55492927613979,16.5586458333333,0.69,13.345,36,1.34148245128317,4.46145833333333,3,3.95,6.8,0.140256420809232,2025-07-11
"96","concave.gentle","concave","gentle","CR11",7,12,96,22.2101041666667,14.31,20.97,32.88,0.63528705168898,20.8039583333333,4,16.155,44.75,1.50866946782243,17.679375,2.38,14.875,36.5,1.29317825371762,4.3,2.9,3.8,6.6,0.137050701336557,2025-07-12
"97","concave.gentle","concave","gentle","CR11",7,13,96,22.8614583333333,14.5,21.56,34.25,0.677718760874579,21.79375,4.31,16.25,45.88,1.60884102919985,18.739375,3,15.185,38.25,1.39197676563353,4.13125,2.6,3.6,6.4,0.147859823523095,2025-07-13
